127.0.0.1 - - [14/May/2021:15:43:51 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [14/May/2021:17:11:56 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17229
0:0:0:0:0:0:0:1 - - [14/May/2021:17:12:31 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:12:53 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17225
0:0:0:0:0:0:0:1 - - [14/May/2021:17:12:56 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:13:14 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17223
0:0:0:0:0:0:0:1 - - [14/May/2021:17:13:19 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:13:47 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17232
0:0:0:0:0:0:0:1 - - [14/May/2021:17:13:50 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:14:09 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17230
0:0:0:0:0:0:0:1 - - [14/May/2021:17:14:14 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:14:53 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17257
0:0:0:0:0:0:0:1 - - [14/May/2021:17:14:55 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:16:20 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17232
0:0:0:0:0:0:0:1 - - [14/May/2021:17:16:25 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:17:05 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17226
0:0:0:0:0:0:0:1 - - [14/May/2021:17:17:08 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:17:43 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17236
0:0:0:0:0:0:0:1 - - [14/May/2021:17:17:46 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:18:07 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17229
0:0:0:0:0:0:0:1 - - [14/May/2021:17:18:12 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:18:36 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17227
0:0:0:0:0:0:0:1 - - [14/May/2021:17:18:51 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:22:09 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17227
0:0:0:0:0:0:0:1 - - [14/May/2021:17:22:20 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:26:26 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17232
0:0:0:0:0:0:0:1 - - [14/May/2021:17:26:30 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:26:50 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17233
0:0:0:0:0:0:0:1 - - [14/May/2021:17:26:53 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:27:21 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17231
0:0:0:0:0:0:0:1 - - [14/May/2021:17:27:26 +0530] "GET /project0/ctl/Course/AddCourse HTTP/1.1" 200 17009
0:0:0:0:0:0:0:1 - - [14/May/2021:17:27:46 +0530] "POST /project0/ctl/Course/AddCourse HTTP/1.1" 200 17230
0:0:0:0:0:0:0:1 - - [14/May/2021:17:28:05 +0530] "GET /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18603
0:0:0:0:0:0:0:1 - - [14/May/2021:17:28:30 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:28:47 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:29:01 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:29:11 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:29:43 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18690
0:0:0:0:0:0:0:1 - - [14/May/2021:17:29:47 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:29:58 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:30:09 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:30:32 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:30:48 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:30:57 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:31:07 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:31:13 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:31:26 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:31:42 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:31:51 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:31:58 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:32:12 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:32:26 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:32:43 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:33:02 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:33:16 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:33:25 +0530] "POST /project0/ctl/Marksheet/AddMarksheet HTTP/1.1" 200 18815
0:0:0:0:0:0:0:1 - - [14/May/2021:17:33:36 +0530] "GET /project0/ctl/TimeTable/AddTimeTable HTTP/1.1" 200 19952
0:0:0:0:0:0:0:1 - - [14/May/2021:17:33:43 +0530] "GET /project0/ctl/Student/AddStudent HTTP/1.1" 200 20552
0:0:0:0:0:0:0:1 - - [14/May/2021:17:33:46 +0530] "GET /project0/ctl/College/AddCollege HTTP/1.1" 200 18134
0:0:0:0:0:0:0:1 - - [14/May/2021:17:33:48 +0530] "GET /project0/ctl/Faculty/AddFaculty HTTP/1.1" 200 22483
0:0:0:0:0:0:0:1 - - [14/May/2021:17:33:51 +0530] "GET /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17433
0:0:0:0:0:0:0:1 - - [14/May/2021:17:34:27 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17658
0:0:0:0:0:0:0:1 - - [14/May/2021:17:35:31 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17678
0:0:0:0:0:0:0:1 - - [14/May/2021:17:35:54 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17666
0:0:0:0:0:0:0:1 - - [14/May/2021:17:36:13 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17658
0:0:0:0:0:0:0:1 - - [14/May/2021:17:36:38 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17667
0:0:0:0:0:0:0:1 - - [14/May/2021:17:37:08 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17678
0:0:0:0:0:0:0:1 - - [14/May/2021:17:37:32 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17670
0:0:0:0:0:0:0:1 - - [14/May/2021:17:37:34 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17671
0:0:0:0:0:0:0:1 - - [14/May/2021:17:38:03 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17659
0:0:0:0:0:0:0:1 - - [14/May/2021:17:38:35 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17668
0:0:0:0:0:0:0:1 - - [14/May/2021:17:39:47 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17662
0:0:0:0:0:0:0:1 - - [14/May/2021:17:40:14 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17678
0:0:0:0:0:0:0:1 - - [14/May/2021:17:40:49 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17667
0:0:0:0:0:0:0:1 - - [14/May/2021:17:41:18 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17666
0:0:0:0:0:0:0:1 - - [14/May/2021:17:41:48 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17658
0:0:0:0:0:0:0:1 - - [14/May/2021:17:42:02 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17662
0:0:0:0:0:0:0:1 - - [14/May/2021:17:42:06 +0530] "GET /project0/ctl/User/UserListCtl HTTP/1.1" 200 24038
0:0:0:0:0:0:0:1 - - [14/May/2021:17:42:09 +0530] "GET /project0/ctl/Role/RoleListCtl HTTP/1.1" 200 20427
0:0:0:0:0:0:0:1 - - [14/May/2021:17:42:11 +0530] "GET /project0/ctl/College/CollegeListCtl HTTP/1.1" 200 21716
0:0:0:0:0:0:0:1 - - [14/May/2021:17:42:21 +0530] "POST /project0/ctl/College/CollegeListCtl HTTP/1.1" 200 21693
0:0:0:0:0:0:0:1 - - [14/May/2021:17:42:23 +0530] "POST /project0/ctl/College/CollegeListCtl HTTP/1.1" 200 21743
0:0:0:0:0:0:0:1 - - [14/May/2021:17:42:24 +0530] "POST /project0/ctl/College/CollegeListCtl HTTP/1.1" 200 21740
0:0:0:0:0:0:0:1 - - [14/May/2021:17:42:26 +0530] "POST /project0/ctl/College/CollegeListCtl HTTP/1.1" 200 19398
0:0:0:0:0:0:0:1 - - [14/May/2021:17:42:44 +0530] "GET /project0/ctl/Faculty/FacultyListCtl HTTP/1.1" 200 14204
0:0:0:0:0:0:0:1 - - [14/May/2021:17:42:48 +0530] "GET /project0/ctl/Subject/SubjectListCtl HTTP/1.1" 200 23557
0:0:0:0:0:0:0:1 - - [14/May/2021:17:42:55 +0530] "GET /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17433
0:0:0:0:0:0:0:1 - - [14/May/2021:17:43:48 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17677
0:0:0:0:0:0:0:1 - - [14/May/2021:17:44:19 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17674
0:0:0:0:0:0:0:1 - - [14/May/2021:17:44:42 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17670
0:0:0:0:0:0:0:1 - - [14/May/2021:17:45:10 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17672
0:0:0:0:0:0:0:1 - - [14/May/2021:17:45:42 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17668
0:0:0:0:0:0:0:1 - - [14/May/2021:17:46:17 +0530] "POST /project0/ctl/Subject/AddSubject HTTP/1.1" 200 17676
0:0:0:0:0:0:0:1 - - [14/May/2021:17:46:33 +0530] "GET /project0/ctl/User/UserListCtl HTTP/1.1" 200 24038
0:0:0:0:0:0:0:1 - - [14/May/2021:17:46:47 +0530] "GET /project0/ctl/Role/RoleListCtl HTTP/1.1" 200 20427
0:0:0:0:0:0:0:1 - - [14/May/2021:17:46:50 +0530] "GET /project0/ctl/Marksheet/MarksheetListCtl HTTP/1.1" 200 22654
0:0:0:0:0:0:0:1 - - [14/May/2021:17:46:54 +0530] "GET /project0/ctl/College/CollegeListCtl HTTP/1.1" 200 21716
0:0:0:0:0:0:0:1 - - [14/May/2021:17:46:58 +0530] "GET /project0/ctl/Course/CourseListCtl HTTP/1.1" 200 20887
0:0:0:0:0:0:0:1 - - [14/May/2021:17:47:02 +0530] "GET /project0/ctl/Subject/SubjectListCtl HTTP/1.1" 200 23557
0:0:0:0:0:0:0:1 - - [14/May/2021:17:47:06 +0530] "GET /project0/ctl/Student/StudentListCtl HTTP/1.1" 200 25704
0:0:0:0:0:0:0:1 - - [14/May/2021:17:47:10 +0530] "GET /project0/ctl/Faculty/FacultyListCtl HTTP/1.1" 200 14204
0:0:0:0:0:0:0:1 - - [14/May/2021:17:47:12 +0530] "GET /project0/ctl/Faculty/AddFaculty HTTP/1.1" 200 23274
